Namespace(eeg_dataset='/content/data/eeg_55_95_std.pth', splits_path='/content/drive/MyDrive/EEG_files/data/block_splits_LOSO_subject1.pth', split_num=0, subject=0, time_low=20, time_high=460, model_type='transformer2', model_params=['num_heads=4', 'num_layers=1', 'd_ff=512', 'd_model=128', 'dropout=0.4'], pretrained_net='', batch_size=128, optim='Adam', learning_rate=0.0001, learning_rate_decay_by=0.95, learning_rate_decay_every=10, data_workers=4, epochs=200, saveCheck=200, no_cuda=False, pretrained_itsa='/content/drive/MyDrive/EEG_files/itsa_loso_subject1_recolor.pth', itsa_off=False, loso_mode=True)
Copied to CUDA
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 103: TrL=1.8640, TrA=0.5156, VL=2.0117, VA=0.4453, TeL=4.1621, TeA=0.0302, TeA at max VA = 0.0250 at epoch 102
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 104: TrL=1.8611, TrA=0.5212, VL=2.0054, VA=0.4431, TeL=4.1852, TeA=0.0250, TeA at max VA = 0.0250 at epoch 102
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 105: TrL=1.8569, TrA=0.5173, VL=2.0130, VA=0.4397, TeL=4.1899, TeA=0.0276, TeA at max VA = 0.0250 at epoch 102
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 106: TrL=1.8585, TrA=0.5158, VL=2.0066, VA=0.4353, TeL=4.1808, TeA=0.0250, TeA at max VA = 0.0250 at epoch 102
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 107: TrL=1.8538, TrA=0.5212, VL=1.9860, VA=0.4587, TeL=4.1926, TeA=0.0260, TeA at max VA = 0.0260 at epoch 107
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 108: TrL=1.8444, TrA=0.5280, VL=1.9982, VA=0.4554, TeL=4.1750, TeA=0.0312, TeA at max VA = 0.0260 at epoch 107
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 109: TrL=1.8473, TrA=0.5272, VL=2.0066, VA=0.4464, TeL=4.1549, TeA=0.0297, TeA at max VA = 0.0260 at epoch 107
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 110: TrL=1.8420, TrA=0.5290, VL=1.9845, VA=0.4498, TeL=4.1876, TeA=0.0312, TeA at max VA = 0.0260 at epoch 107
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 111: TrL=1.8471, TrA=0.5267, VL=2.0023, VA=0.4542, TeL=4.1731, TeA=0.0281, TeA at max VA = 0.0260 at epoch 107
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 112: TrL=1.8420, TrA=0.5362, VL=2.0064, VA=0.4498, TeL=4.1930, TeA=0.0260, TeA at max VA = 0.0260 at epoch 107
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 113: TrL=1.8329, TrA=0.5335, VL=2.0224, VA=0.4442, TeL=4.2101, TeA=0.0271, TeA at max VA = 0.0260 at epoch 107
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 114: TrL=1.8326, TrA=0.5371, VL=2.0032, VA=0.4420, TeL=4.2012, TeA=0.0281, TeA at max VA = 0.0260 at epoch 107
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 115: TrL=1.8329, TrA=0.5383, VL=1.9913, VA=0.4654, TeL=4.2033, TeA=0.0271, TeA at max VA = 0.0271 at epoch 115
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 116: TrL=1.8329, TrA=0.5339, VL=1.9913, VA=0.4531, TeL=4.2138, TeA=0.0260, TeA at max VA = 0.0271 at epoch 115
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 117: TrL=1.8257, TrA=0.5429, VL=1.9955, VA=0.4520, TeL=4.2096, TeA=0.0255, TeA at max VA = 0.0271 at epoch 115
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 118: TrL=1.8249, TrA=0.5309, VL=1.9813, VA=0.4721, TeL=4.2072, TeA=0.0266, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 119: TrL=1.8250, TrA=0.5385, VL=1.9806, VA=0.4688, TeL=4.2021, TeA=0.0271, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 120: TrL=1.8158, TrA=0.5468, VL=1.9725, VA=0.4665, TeL=4.2131, TeA=0.0255, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 121: TrL=1.8226, TrA=0.5373, VL=1.9813, VA=0.4520, TeL=4.2149, TeA=0.0240, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 122: TrL=1.8139, TrA=0.5423, VL=1.9729, VA=0.4587, TeL=4.2134, TeA=0.0245, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 123: TrL=1.8178, TrA=0.5410, VL=1.9862, VA=0.4554, TeL=4.2115, TeA=0.0240, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 124: TrL=1.8140, TrA=0.5420, VL=1.9752, VA=0.4643, TeL=4.2021, TeA=0.0276, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 125: TrL=1.8169, TrA=0.5403, VL=1.9743, VA=0.4609, TeL=4.2223, TeA=0.0234, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 126: TrL=1.8057, TrA=0.5470, VL=1.9690, VA=0.4654, TeL=4.2231, TeA=0.0250, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 127: TrL=1.8102, TrA=0.5450, VL=1.9576, VA=0.4587, TeL=4.2126, TeA=0.0271, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 128: TrL=1.7968, TrA=0.5533, VL=1.9682, VA=0.4643, TeL=4.2292, TeA=0.0250, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 129: TrL=1.8020, TrA=0.5449, VL=1.9765, VA=0.4654, TeL=4.2359, TeA=0.0266, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 130: TrL=1.7972, TrA=0.5510, VL=1.9737, VA=0.4475, TeL=4.2323, TeA=0.0266, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 131: TrL=1.7958, TrA=0.5547, VL=1.9599, VA=0.4676, TeL=4.2462, TeA=0.0266, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 132: TrL=1.7928, TrA=0.5586, VL=1.9748, VA=0.4654, TeL=4.2387, TeA=0.0276, TeA at max VA = 0.0266 at epoch 118
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 133: TrL=1.7902, TrA=0.5565, VL=1.9592, VA=0.4721, TeL=4.2318, TeA=0.0286, TeA at max VA = 0.0286 at epoch 133
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 134: TrL=1.7917, TrA=0.5568, VL=1.9669, VA=0.4643, TeL=4.2390, TeA=0.0286, TeA at max VA = 0.0286 at epoch 133
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 135: TrL=1.7822, TrA=0.5662, VL=1.9663, VA=0.4609, TeL=4.2292, TeA=0.0297, TeA at max VA = 0.0286 at epoch 133
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 136: TrL=1.7863, TrA=0.5633, VL=1.9697, VA=0.4487, TeL=4.2419, TeA=0.0271, TeA at max VA = 0.0286 at epoch 133
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 137: TrL=1.7899, TrA=0.5592, VL=1.9651, VA=0.4665, TeL=4.2381, TeA=0.0292, TeA at max VA = 0.0286 at epoch 133
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 138: TrL=1.7883, TrA=0.5560, VL=1.9584, VA=0.4788, TeL=4.2597, TeA=0.0281, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 139: TrL=1.7787, TrA=0.5627, VL=1.9550, VA=0.4777, TeL=4.2489, TeA=0.0286, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 140: TrL=1.7786, TrA=0.5523, VL=1.9734, VA=0.4688, TeL=4.2535, TeA=0.0260, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 141: TrL=1.7743, TrA=0.5687, VL=1.9744, VA=0.4531, TeL=4.2374, TeA=0.0276, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 142: TrL=1.7737, TrA=0.5670, VL=1.9651, VA=0.4721, TeL=4.2594, TeA=0.0281, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 143: TrL=1.7740, TrA=0.5564, VL=1.9612, VA=0.4654, TeL=4.2506, TeA=0.0281, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 144: TrL=1.7675, TrA=0.5663, VL=1.9367, VA=0.4732, TeL=4.2682, TeA=0.0286, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 145: TrL=1.7726, TrA=0.5628, VL=1.9555, VA=0.4665, TeL=4.2677, TeA=0.0281, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 146: TrL=1.7693, TrA=0.5628, VL=1.9521, VA=0.4576, TeL=4.2686, TeA=0.0281, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 147: TrL=1.7649, TrA=0.5714, VL=1.9569, VA=0.4676, TeL=4.2621, TeA=0.0276, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 148: TrL=1.7604, TrA=0.5700, VL=1.9422, VA=0.4732, TeL=4.2714, TeA=0.0281, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 149: TrL=1.7629, TrA=0.5694, VL=1.9431, VA=0.4609, TeL=4.2639, TeA=0.0276, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 150: TrL=1.7572, TrA=0.5706, VL=1.9549, VA=0.4676, TeL=4.2668, TeA=0.0281, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 151: TrL=1.7513, TrA=0.5756, VL=1.9356, VA=0.4643, TeL=4.2737, TeA=0.0250, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 152: TrL=1.7558, TrA=0.5699, VL=1.9424, VA=0.4632, TeL=4.2920, TeA=0.0276, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 153: TrL=1.7566, TrA=0.5762, VL=1.9465, VA=0.4632, TeL=4.2783, TeA=0.0292, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 154: TrL=1.7523, TrA=0.5728, VL=1.9569, VA=0.4676, TeL=4.2730, TeA=0.0292, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 155: TrL=1.7521, TrA=0.5818, VL=1.9349, VA=0.4632, TeL=4.2618, TeA=0.0328, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 156: TrL=1.7471, TrA=0.5848, VL=1.9536, VA=0.4565, TeL=4.2705, TeA=0.0307, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 157: TrL=1.7460, TrA=0.5831, VL=1.9399, VA=0.4732, TeL=4.2822, TeA=0.0286, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 158: TrL=1.7500, TrA=0.5728, VL=1.9373, VA=0.4676, TeL=4.2857, TeA=0.0276, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 159: TrL=1.7476, TrA=0.5788, VL=1.9402, VA=0.4710, TeL=4.2868, TeA=0.0276, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 160: TrL=1.7481, TrA=0.5801, VL=1.9300, VA=0.4632, TeL=4.2801, TeA=0.0318, TeA at max VA = 0.0281 at epoch 138
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 161: TrL=1.7436, TrA=0.5818, VL=1.9248, VA=0.4844, TeL=4.2899, TeA=0.0302, TeA at max VA = 0.0302 at epoch 161
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 162: TrL=1.7448, TrA=0.5756, VL=1.9240, VA=0.4799, TeL=4.2800, TeA=0.0286, TeA at max VA = 0.0302 at epoch 161
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 163: TrL=1.7357, TrA=0.5867, VL=1.9446, VA=0.4788, TeL=4.2954, TeA=0.0281, TeA at max VA = 0.0302 at epoch 161
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 164: TrL=1.7360, TrA=0.5863, VL=1.9395, VA=0.4777, TeL=4.2969, TeA=0.0271, TeA at max VA = 0.0302 at epoch 161
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 165: TrL=1.7332, TrA=0.5887, VL=1.9533, VA=0.4665, TeL=4.2932, TeA=0.0281, TeA at max VA = 0.0302 at epoch 161
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 166: TrL=1.7290, TrA=0.5893, VL=1.9286, VA=0.4933, TeL=4.2904, TeA=0.0260, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 167: TrL=1.7331, TrA=0.5846, VL=1.9262, VA=0.4900, TeL=4.2841, TeA=0.0260, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 168: TrL=1.7272, TrA=0.5902, VL=1.9478, VA=0.4766, TeL=4.2815, TeA=0.0297, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 169: TrL=1.7295, TrA=0.5876, VL=1.9229, VA=0.4766, TeL=4.2919, TeA=0.0271, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 170: TrL=1.7334, TrA=0.5856, VL=1.9338, VA=0.4788, TeL=4.2976, TeA=0.0271, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 171: TrL=1.7242, TrA=0.5884, VL=1.9309, VA=0.4866, TeL=4.2881, TeA=0.0271, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 172: TrL=1.7257, TrA=0.5885, VL=1.9172, VA=0.4888, TeL=4.2843, TeA=0.0281, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 173: TrL=1.7156, TrA=0.5984, VL=1.9435, VA=0.4754, TeL=4.2988, TeA=0.0266, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 174: TrL=1.7206, TrA=0.5911, VL=1.9348, VA=0.4888, TeL=4.2980, TeA=0.0260, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 175: TrL=1.7198, TrA=0.5935, VL=1.9291, VA=0.4900, TeL=4.2984, TeA=0.0260, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 176: TrL=1.7087, TrA=0.6018, VL=1.9383, VA=0.4777, TeL=4.3141, TeA=0.0297, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 177: TrL=1.7191, TrA=0.5936, VL=1.9428, VA=0.4743, TeL=4.3102, TeA=0.0292, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 178: TrL=1.7136, TrA=0.5968, VL=1.9211, VA=0.4888, TeL=4.3060, TeA=0.0292, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 179: TrL=1.7158, TrA=0.5983, VL=1.9362, VA=0.4833, TeL=4.3079, TeA=0.0271, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 180: TrL=1.7149, TrA=0.5971, VL=1.9280, VA=0.4922, TeL=4.3070, TeA=0.0271, TeA at max VA = 0.0260 at epoch 166
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 181: TrL=1.7115, TrA=0.5977, VL=1.9187, VA=0.4989, TeL=4.3146, TeA=0.0281, TeA at max VA = 0.0281 at epoch 181
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 182: TrL=1.7094, TrA=0.5989, VL=1.9265, VA=0.4877, TeL=4.3140, TeA=0.0302, TeA at max VA = 0.0281 at epoch 181
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 183: TrL=1.7123, TrA=0.5983, VL=1.9111, VA=0.5000, TeL=4.3294, TeA=0.0271, TeA at max VA = 0.0271 at epoch 183
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 184: TrL=1.7067, TrA=0.6004, VL=1.9321, VA=0.4855, TeL=4.3304, TeA=0.0276, TeA at max VA = 0.0271 at epoch 183
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 185: TrL=1.7084, TrA=0.5950, VL=1.9197, VA=0.4933, TeL=4.3275, TeA=0.0266, TeA at max VA = 0.0271 at epoch 183
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 186: TrL=1.7010, TrA=0.6006, VL=1.9170, VA=0.4955, TeL=4.3235, TeA=0.0266, TeA at max VA = 0.0271 at epoch 183
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 187: TrL=1.7015, TrA=0.6079, VL=1.9137, VA=0.5000, TeL=4.3250, TeA=0.0255, TeA at max VA = 0.0255 at epoch 187
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 188: TrL=1.6992, TrA=0.6107, VL=1.9496, VA=0.4754, TeL=4.3435, TeA=0.0276, TeA at max VA = 0.0255 at epoch 187
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 189: TrL=1.7038, TrA=0.6004, VL=1.9187, VA=0.4933, TeL=4.3317, TeA=0.0260, TeA at max VA = 0.0255 at epoch 187
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 190: TrL=1.7074, TrA=0.5967, VL=1.9228, VA=0.4922, TeL=4.3234, TeA=0.0276, TeA at max VA = 0.0255 at epoch 187
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 191: TrL=1.7030, TrA=0.6076, VL=1.9200, VA=0.4967, TeL=4.3258, TeA=0.0286, TeA at max VA = 0.0255 at epoch 187
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 192: TrL=1.6934, TrA=0.6117, VL=1.9283, VA=0.4922, TeL=4.3326, TeA=0.0281, TeA at max VA = 0.0255 at epoch 187
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 193: TrL=1.6957, TrA=0.6027, VL=1.9233, VA=0.4955, TeL=4.3252, TeA=0.0286, TeA at max VA = 0.0255 at epoch 187
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 194: TrL=1.6988, TrA=0.6002, VL=1.9145, VA=0.4900, TeL=4.3315, TeA=0.0292, TeA at max VA = 0.0255 at epoch 187
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 195: TrL=1.6969, TrA=0.6015, VL=1.9187, VA=0.5078, TeL=4.3415, TeA=0.0276, TeA at max VA = 0.0276 at epoch 195
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 196: TrL=1.6939, TrA=0.6067, VL=1.9329, VA=0.4844, TeL=4.3296, TeA=0.0292, TeA at max VA = 0.0276 at epoch 195
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 197: TrL=1.6907, TrA=0.6103, VL=1.9046, VA=0.5033, TeL=4.3415, TeA=0.0297, TeA at max VA = 0.0276 at epoch 195
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 198: TrL=1.6933, TrA=0.6066, VL=1.9142, VA=0.5011, TeL=4.3416, TeA=0.0292, TeA at max VA = 0.0276 at epoch 195
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 199: TrL=1.6859, TrA=0.6158, VL=1.9236, VA=0.4944, TeL=4.3334, TeA=0.0307, TeA at max VA = 0.0276 at epoch 195
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 200: TrL=1.6852, TrA=0.6110, VL=1.9189, VA=0.4911, TeL=4.3399, TeA=0.0286, TeA at max VA = 0.0276 at epoch 195
Modelo guardado en la época 200.
